"BehaviorSpace results (NetLogo 6.2.0)"
"Sugarscape 1 Immediate Growback.nlogo"
"Growth Change"
"02/21/2021 00:21:26:123 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91"
,"-0.39520958083832336","-0.5142857142857142","-0.3880597014925373","-0.4074074074074074","-0.5","-0.3715415019762846","-0.3970037453183521","-0.38596491228070173","-0.43243243243243246","-0.5","-0.4024024024024024","-0.4778761061946903","-0.3404255319148936","-0.4403183023872679","-0.44274809160305345","-0.43309002433090027","-0.4528301886792453","-0.4434389140271493","-0.43478260869565216","-0.5108225108225108","-0.43902439024390244","-0.40310077519379844","-0.46153846153846156","-0.4444444444444444","-0.5046040515653776","-0.4054982817869416","-0.46153846153846156","-0.4302134646962233","-0.45161290322580644","-0.41112828438948995","-0.39520958083832336","-0.4260355029585799","-0.4172661870503597","-0.46418338108882523","-0.46153846153846156","-0.4489795918367347","-0.38033635187580855","-0.5066666666666667","-0.42424242424242425","-0.38153098420413123","-0.40673886883273164","-0.4667472793228537","-0.39355581127733025","-0.46511627906976744","-0.48847926267281105","-0.4858757062146893","-0.39828693790149894","-0.47020585048754066","-0.42171189979123175","-0.43550051599587203","-0.48190279214064113","-0.44","-0.4530168150346192","-0.4537487828627069","-0.428842504743833","-0.4597918637653737","-0.5","-0.4542124542124542","-0.44384546271338726","-0.5","-0.4691358024691358","-0.4482758620689655","-0.46153846153846156","-0.45791245791245794","-0.4503311258278146","-0.457002457002457","-0.5103220478943022","-0.4778761061946903","-0.4605678233438486","-0.46875","-0.45587106676899464","-0.48466257668711654","-0.4532535527299925","-0.4629080118694362","-0.4962852897473997","-0.4655547498187092","-0.45714285714285713","-0.48394004282655245","-0.4461431549687283","-0.4860335195530726","-0.4810475534114404","-0.49485949280328995","-0.5188227241615332","-0.4586913417052214","-0.5016633399866933","-0.47234873129473","-0.4918883841661259","-0.4510423246999368","-0.49205340114431023","-0.475","-0.530044275774826"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
,"-0.40963855421686746","-0.5287356321839081","-0.4","-0.4074074074074074","-0.5112107623318386","-0.38095238095238093","-0.3970037453183521","-0.39436619718309857","-0.4489795918367347","-0.5165562913907285","-0.4169184290030212","-0.48520710059171596","-0.35294117647058826","-0.4403183023872679","-0.45524296675191817","-0.4449877750611247","-0.46445497630331756","-0.4601366742596811","-0.45076586433260396","-0.5162689804772235","-0.4539877300613497","-0.421875","-0.46153846153846156","-0.4489795918367347","-0.5185185185185185","-0.42634315424610053","-0.4742268041237113","-0.44224422442244227","-0.459546925566343","-0.4261275272161742","-0.3988005997001499","-0.43684992570579495","-0.43478260869565216","-0.46771879483500717","-0.4788732394366197","-0.4691358024691358","-0.38961038961038963","-0.5167336010709505","-0.43037974683544306","-0.3990208078335373","-0.41545893719806765","-0.4727272727272727","-0.4074074074074074","-0.4766355140186916","-0.505800464037123","-0.4943310657596372","-0.41379310344827586","-0.48366013071895425","-0.43441762854144805","-0.4405377456049638","-0.5078369905956113","-0.4497991967871486","-0.4578790882061447","-0.4585365853658537","-0.440419447092469","-0.47619047619047616","-0.5142857142857142","-0.4632352941176471","-0.45709123757904246","-0.5136612021857924","-0.4778761061946903","-0.46956521739130436","-0.4742268041237113","-0.4703891708967851","-0.46256239600665555","-0.4630541871921182","-0.5186412593206297","-0.4878836833602585","-0.46250986582478293","-0.48232521602513745","-0.47295208655332305","-0.5","-0.4680210684725357","-0.47391952309985097","-0.5074626865671642","-0.4853801169590643","-0.4694903086862886","-0.5","-0.4581005586592179","-0.5035161744022504","-0.4930747922437673","-0.5120772946859904","-0.5431928127159641","-0.4750499001996008","-0.5133689839572193","-0.4771838331160365","-0.5048923679060665","-0.4619289340101523","-0.5047923322683706","-0.48900062853551224","-0.5461489497135582"
